"rank" "mean.1" "weighted_mean.1" "min.1" "mean.2" "weighted_mean.2" "min.2" "mean.3" "weighted_mean.3" "min.3" "mean.4" "weighted_mean.4" "min.4" 
0.11607 1.0000 1.0000 1.0000 0.9867 0.9993 0.0000 0.9956 0.9971 0.7779 1.0000 1.0000 1.0000 
0.11617 1.0000 1.0000 1.0000 0.9867 0.9993 0.0000 0.9956 0.9971 0.7776 1.0000 1.0000 1.0000 
0.11627 1.0000 1.0000 1.0000 0.9867 0.9993 0.0000 0.9955 0.9971 0.7773 1.0000 1.0000 1.0000 
0.11637 1.0000 1.0000 1.0000 0.9867 0.9993 0.0000 0.9955 0.9971 0.7770 1.0000 1.0000 1.0000 
0.11646 1.0000 1.0000 1.0000 0.9867 0.9993 0.0000 0.9955 0.9971 0.7767 1.0000 1.0000 1.0000 
0.11656 1.0000 1.0000 1.0000 0.9867 0.9993 0.0000 0.9955 0.9971 0.7764 1.0000 1.0000 1.0000 
0.11666 1.0000 1.0000 1.0000 0.9867 0.9993 0.0000 0.9955 0.9970 0.7762 1.0000 1.0000 1.0000 
0.11676 1.0000 1.0000 1.0000 0.9867 0.9993 0.0000 0.9955 0.9970 0.7759 1.0000 1.0000 1.0000 
0.11686 1.0000 1.0000 1.0000 0.9867 0.9993 0.0000 0.9955 0.9970 0.7756 1.0000 1.0000 1.0000 
0.11696 1.0000 1.0000 1.0000 0.9867 0.9993 0.0000 0.9955 0.9970 0.7753 1.0000 1.0000 1.0000 
0.11705 1.0000 1.0000 1.0000 0.9867 0.9993 0.0000 0.9955 0.9970 0.7750 1.0000 1.0000 1.0000 
0.11715 1.0000 1.0000 1.0000 0.9867 0.9993 0.0000 0.9955 0.9970 0.7748 1.0000 1.0000 1.0000 
0.11725 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9955 0.9970 0.7745 1.0000 1.0000 1.0000 
0.11735 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9955 0.9970 0.7742 1.0000 1.0000 1.0000 
0.11745 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9955 0.9970 0.7739 1.0000 1.0000 1.0000 
0.11754 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9955 0.9970 0.7736 1.0000 1.0000 1.0000 
0.11764 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9955 0.9970 0.7734 1.0000 1.0000 1.0000 
0.11774 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9955 0.9970 0.7731 1.0000 1.0000 1.0000 
0.11784 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9955 0.9970 0.7728 1.0000 1.0000 1.0000 
0.11794 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9955 0.9970 0.7725 1.0000 1.0000 1.0000 
0.11804 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9954 0.9970 0.7722 1.0000 1.0000 1.0000 
0.11813 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9954 0.9970 0.7719 1.0000 1.0000 1.0000 
0.11823 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9954 0.9970 0.7717 1.0000 1.0000 1.0000 
0.11833 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9954 0.9970 0.7714 1.0000 1.0000 1.0000 
0.11843 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9954 0.9970 0.7711 1.0000 1.0000 1.0000 
0.11853 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9954 0.9970 0.7708 1.0000 1.0000 1.0000 
0.11862 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9954 0.9970 0.7705 1.0000 1.0000 1.0000 
0.11872 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9954 0.9970 0.7703 1.0000 1.0000 1.0000 
0.11882 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9954 0.9970 0.7700 1.0000 1.0000 1.0000 
0.11892 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9954 0.9970 0.7697 1.0000 1.0000 1.0000 
0.11902 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9954 0.9970 0.7694 1.0000 1.0000 1.0000 
0.11912 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9954 0.9970 0.7691 1.0000 1.0000 1.0000 
0.11921 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9954 0.9970 0.7689 1.0000 1.0000 1.0000 
0.11931 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9954 0.9969 0.7686 1.0000 1.0000 1.0000 
0.11941 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9954 0.9969 0.7683 1.0000 1.0000 1.0000 
0.11951 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9954 0.9969 0.7680 1.0000 1.0000 1.0000 
0.11961 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9954 0.9969 0.7677 1.0000 1.0000 1.0000 
0.11971 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9953 0.9969 0.7675 1.0000 1.0000 1.0000 
0.11980 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9953 0.9969 0.7672 1.0000 1.0000 1.0000 
0.11990 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9953 0.9969 0.7669 1.0000 1.0000 1.0000 
0.12000 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9953 0.9969 0.7666 1.0000 1.0000 1.0000 
0.12010 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9953 0.9969 0.7663 1.0000 1.0000 1.0000 
0.12020 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9953 0.9969 0.7661 1.0000 1.0000 1.0000 
0.12029 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9953 0.9969 0.7658 1.0000 1.0000 1.0000 
0.12039 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9953 0.9969 0.7655 1.0000 1.0000 1.0000 
0.12049 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9953 0.9969 0.7652 1.0000 1.0000 1.0000 
0.12059 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9953 0.9969 0.7649 1.0000 1.0000 1.0000 
0.12069 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9953 0.9969 0.7646 1.0000 1.0000 1.0000 
0.12079 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9953 0.9969 0.7644 1.0000 1.0000 1.0000 
0.12088 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9953 0.9969 0.7641 1.0000 1.0000 1.0000 
0.12098 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9953 0.9969 0.7638 1.0000 1.0000 1.0000 
0.12108 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9953 0.9969 0.7635 1.0000 1.0000 1.0000 
0.12118 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9953 0.9969 0.7632 1.0000 1.0000 1.0000 
0.12128 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9953 0.9969 0.7630 1.0000 1.0000 1.0000 
0.12137 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9953 0.9969 0.7627 1.0000 1.0000 1.0000 
0.12147 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9952 0.9969 0.7624 1.0000 1.0000 1.0000 
0.12157 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9952 0.9969 0.7621 1.0000 1.0000 1.0000 
0.12167 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9952 0.9969 0.7618 1.0000 1.0000 1.0000 
0.12177 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9952 0.9969 0.7616 1.0000 1.0000 1.0000 
0.12187 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9952 0.9969 0.7613 1.0000 1.0000 1.0000 
0.12196 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9952 0.9968 0.7610 1.0000 1.0000 1.0000 
0.12206 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9952 0.9968 0.7607 1.0000 1.0000 1.0000 
0.12216 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9952 0.9968 0.7604 1.0000 1.0000 1.0000 
0.12226 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9952 0.9968 0.7601 1.0000 1.0000 1.0000 
0.12236 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9952 0.9968 0.7599 1.0000 1.0000 1.0000 
0.12245 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9952 0.9968 0.7596 1.0000 1.0000 1.0000 
0.12255 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9952 0.9968 0.7593 1.0000 1.0000 1.0000 
0.12265 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9952 0.9968 0.7590 1.0000 1.0000 1.0000 
0.12275 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9952 0.9968 0.7587 1.0000 1.0000 1.0000 
0.12285 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9952 0.9968 0.7585 1.0000 1.0000 1.0000 
0.12295 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9952 0.9968 0.7582 1.0000 1.0000 1.0000 
0.12304 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9952 0.9968 0.7579 1.0000 1.0000 1.0000 
0.12314 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9952 0.9968 0.7576 1.0000 1.0000 1.0000 
0.12324 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9951 0.9968 0.7573 1.0000 1.0000 1.0000 
0.12334 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9951 0.9968 0.7571 1.0000 1.0000 1.0000 
0.12344 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9951 0.9968 0.7568 1.0000 1.0000 1.0000 
0.12353 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9951 0.9968 0.7565 1.0000 1.0000 1.0000 
0.12363 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9951 0.9968 0.7562 1.0000 1.0000 1.0000 
0.12373 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9951 0.9968 0.7559 1.0000 1.0000 1.0000 
0.12383 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9951 0.9968 0.7557 1.0000 1.0000 1.0000 
0.12393 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9951 0.9968 0.7554 1.0000 1.0000 1.0000 
0.12403 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9951 0.9968 0.7551 1.0000 1.0000 1.0000 
0.12412 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9951 0.9968 0.7548 1.0000 1.0000 1.0000 
0.12422 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9951 0.9968 0.7545 1.0000 1.0000 1.0000 
0.12432 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9951 0.9968 0.7543 1.0000 1.0000 1.0000 
0.12442 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9951 0.9968 0.7540 1.0000 1.0000 1.0000 
0.12452 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9951 0.9968 0.7537 1.0000 1.0000 1.0000 
0.12462 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9951 0.9967 0.7534 1.0000 1.0000 1.0000 
0.12471 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9951 0.9967 0.7531 1.0000 1.0000 1.0000 
0.12481 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9951 0.9967 0.7528 1.0000 1.0000 1.0000 
0.12491 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9951 0.9967 0.7526 1.0000 1.0000 1.0000 
0.12501 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9950 0.9967 0.7523 1.0000 1.0000 1.0000 
0.12511 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9950 0.9967 0.7520 1.0000 1.0000 1.0000 
0.12520 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9950 0.9967 0.7517 1.0000 1.0000 1.0000 
0.12530 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9950 0.9967 0.7514 1.0000 1.0000 1.0000 
0.12540 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9950 0.9967 0.7512 1.0000 1.0000 1.0000 
0.12550 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9950 0.9967 0.7509 1.0000 1.0000 1.0000 
0.12560 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9950 0.9967 0.7506 1.0000 1.0000 1.0000 
0.12570 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9950 0.9967 0.7503 1.0000 1.0000 1.0000 
0.12579 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9950 0.9967 0.7500 1.0000 1.0000 1.0000 
0.12589 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9950 0.9967 0.7498 1.0000 1.0000 1.0000 
0.12599 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9950 0.9967 0.7495 1.0000 1.0000 1.0000 
0.12609 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9950 0.9967 0.7492 1.0000 1.0000 1.0000 
0.12619 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9950 0.9967 0.7489 1.0000 1.0000 1.0000 
0.12628 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9950 0.9967 0.7486 1.0000 1.0000 1.0000 
0.12638 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9950 0.9967 0.7484 1.0000 1.0000 1.0000 
0.12648 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9950 0.9967 0.7481 1.0000 1.0000 1.0000 
0.12658 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9950 0.9967 0.7478 1.0000 1.0000 1.0000 
0.12668 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9950 0.9967 0.7475 1.0000 1.0000 1.0000 
0.12678 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9949 0.9967 0.7472 1.0000 1.0000 1.0000 
0.12687 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9949 0.9967 0.7470 1.0000 1.0000 1.0000 
0.12697 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9949 0.9967 0.7467 1.0000 1.0000 1.0000 
0.12707 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9949 0.9967 0.7464 1.0000 1.0000 1.0000 
0.12717 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9949 0.9967 0.7461 1.0000 1.0000 1.0000 
0.12727 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9949 0.9966 0.7458 1.0000 1.0000 1.0000 
0.12736 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9949 0.9966 0.7455 1.0000 1.0000 1.0000 
0.12746 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9949 0.9966 0.7453 1.0000 1.0000 1.0000 
0.12756 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9949 0.9966 0.7450 1.0000 1.0000 1.0000 
0.12766 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9949 0.9966 0.7447 1.0000 1.0000 1.0000 
0.12776 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9949 0.9966 0.7444 1.0000 1.0000 1.0000 
0.12786 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9949 0.9966 0.7441 1.0000 1.0000 1.0000 
0.12795 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9949 0.9966 0.7439 1.0000 1.0000 1.0000 
0.12805 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9949 0.9966 0.7436 1.0000 1.0000 1.0000 
0.12815 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9949 0.9966 0.7433 1.0000 1.0000 1.0000 
0.12825 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9949 0.9966 0.7430 1.0000 1.0000 1.0000 
0.12835 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9949 0.9966 0.7427 1.0000 1.0000 1.0000 
0.12844 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9948 0.9966 0.7425 1.0000 1.0000 1.0000 
0.12854 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9948 0.9966 0.7422 1.0000 1.0000 1.0000 
0.12864 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9948 0.9966 0.7419 1.0000 1.0000 1.0000 
0.12874 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9948 0.9966 0.7416 1.0000 1.0000 1.0000 
0.12884 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9948 0.9966 0.7413 1.0000 1.0000 1.0000 
0.12894 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9948 0.9966 0.7411 1.0000 1.0000 1.0000 
0.12903 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9948 0.9966 0.7408 1.0000 1.0000 1.0000 
0.12913 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9948 0.9966 0.7405 1.0000 1.0000 1.0000 
0.12923 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9948 0.9966 0.7402 1.0000 1.0000 1.0000 
0.12933 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9948 0.9966 0.7399 1.0000 1.0000 1.0000 
0.12943 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9948 0.9966 0.7396 1.0000 1.0000 1.0000 
0.12953 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9948 0.9966 0.7394 1.0000 1.0000 1.0000 
0.12962 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9948 0.9966 0.7391 1.0000 1.0000 1.0000 
0.12972 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9948 0.9966 0.7388 1.0000 1.0000 1.0000 
0.12982 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9948 0.9966 0.7385 1.0000 1.0000 1.0000 
0.12992 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9948 0.9965 0.7382 1.0000 1.0000 1.0000 
0.13002 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9948 0.9965 0.7380 1.0000 1.0000 1.0000 
0.13011 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9948 0.9965 0.7377 1.0000 1.0000 1.0000 
0.13021 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9947 0.9965 0.7374 1.0000 1.0000 1.0000 
0.13031 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9947 0.9965 0.7371 1.0000 1.0000 1.0000 
0.13041 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9947 0.9965 0.7368 1.0000 1.0000 1.0000 
0.13051 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9947 0.9965 0.7366 1.0000 1.0000 1.0000 
0.13061 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9947 0.9965 0.7363 1.0000 1.0000 1.0000 
0.13070 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9947 0.9965 0.7360 1.0000 1.0000 1.0000 
0.13080 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9947 0.9965 0.7357 1.0000 1.0000 1.0000 
0.13090 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9947 0.9965 0.7354 1.0000 1.0000 1.0000 
0.13100 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9947 0.9965 0.7352 1.0000 1.0000 1.0000 
0.13110 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9947 0.9965 0.7349 1.0000 1.0000 1.0000 
0.13119 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9947 0.9965 0.7346 1.0000 1.0000 1.0000 
0.13129 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9947 0.9965 0.7343 1.0000 1.0000 1.0000 
0.13139 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9947 0.9965 0.7340 1.0000 1.0000 1.0000 
0.13149 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9947 0.9965 0.7338 1.0000 1.0000 1.0000 
0.13159 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9947 0.9965 0.7335 1.0000 1.0000 1.0000 
0.13169 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9947 0.9965 0.7332 1.0000 1.0000 1.0000 
0.13178 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9947 0.9965 0.7329 1.0000 1.0000 1.0000 
0.13188 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9947 0.9965 0.7326 1.0000 1.0000 1.0000 
0.13198 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9946 0.9965 0.7323 1.0000 1.0000 1.0000 
0.13208 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9946 0.9965 0.7321 1.0000 1.0000 1.0000 
0.13218 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9946 0.9965 0.7318 1.0000 1.0000 1.0000 
0.13227 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9946 0.9965 0.7315 1.0000 1.0000 1.0000 
0.13237 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9946 0.9965 0.7312 1.0000 1.0000 1.0000 
0.13247 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9946 0.9965 0.7309 1.0000 1.0000 1.0000 
0.13257 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9946 0.9964 0.7307 1.0000 1.0000 1.0000 
0.13267 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9946 0.9964 0.7304 1.0000 1.0000 1.0000 
0.13277 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9946 0.9964 0.7301 1.0000 1.0000 1.0000 
0.13286 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9946 0.9964 0.7298 1.0000 1.0000 1.0000 
0.13296 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9946 0.9964 0.7295 1.0000 1.0000 1.0000 
0.13306 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9946 0.9964 0.7293 1.0000 1.0000 1.0000 
0.13316 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9946 0.9964 0.7290 1.0000 1.0000 1.0000 
0.13326 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9946 0.9964 0.7287 1.0000 1.0000 1.0000 
0.13335 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9946 0.9964 0.7284 1.0000 1.0000 1.0000 
0.13345 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9946 0.9964 0.7281 1.0000 1.0000 1.0000 
0.13355 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9946 0.9964 0.7278 1.0000 1.0000 1.0000 
0.13365 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9946 0.9964 0.7276 1.0000 1.0000 1.0000 
0.13375 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9945 0.9964 0.7273 1.0000 1.0000 1.0000 
0.13385 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9945 0.9964 0.7270 1.0000 1.0000 1.0000 
0.13394 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9945 0.9964 0.7267 1.0000 1.0000 1.0000 
0.13404 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9945 0.9964 0.7264 1.0000 1.0000 1.0000 
0.13414 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9945 0.9964 0.7262 1.0000 1.0000 1.0000 
0.13424 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9945 0.9964 0.7259 1.0000 1.0000 1.0000 
0.13434 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9945 0.9964 0.7256 1.0000 1.0000 1.0000 
0.13444 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9945 0.9964 0.7253 1.0000 1.0000 1.0000 
0.13453 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9945 0.9964 0.7250 1.0000 1.0000 1.0000 
0.13463 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9945 0.9964 0.7248 1.0000 1.0000 1.0000 
0.13473 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9945 0.9964 0.7245 1.0000 1.0000 1.0000 
0.13483 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9945 0.9964 0.7242 1.0000 1.0000 1.0000 
0.13493 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9945 0.9964 0.7239 1.0000 1.0000 1.0000 
0.13502 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9945 0.9964 0.7236 1.0000 1.0000 1.0000 
0.13512 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9945 0.9964 0.7234 1.0000 1.0000 1.0000 
0.13522 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9945 0.9963 0.7231 1.0000 1.0000 1.0000 
0.13532 1.0000 1.0000 1.0000 0.9866 0.9993 0.0000 0.9945 0.9963 0.7228 1.0000 1.0000 1.0000 
0.13542 1.0000 1.0000 1.0000 0.9865 0.9993 0.0000 0.9945 0.9963 0.7225 1.0000 1.0000 1.0000 
0.13552 1.0000 1.0000 1.0000 0.9865 0.9993 0.0000 0.9944 0.9963 0.7222 1.0000 1.0000 1.0000 
0.13561 1.0000 1.0000 1.0000 0.9865 0.9993 0.0000 0.9944 0.9963 0.7220 1.0000 1.0000 1.0000 
0.13571 1.0000 1.0000 1.0000 0.9865 0.9993 0.0000 0.9944 0.9963 0.7217 1.0000 1.0000 1.0000 
0.13581 1.0000 1.0000 1.0000 0.9865 0.9993 0.0000 0.9944 0.9963 0.7214 1.0000 1.0000 1.0000 
0.13591 1.0000 1.0000 1.0000 0.9865 0.9993 0.0000 0.9944 0.9963 0.7211 1.0000 1.0000 1.0000 
0.13601 1.0000 1.0000 1.0000 0.9865 0.9993 0.0000 0.9944 0.9963 0.7208 1.0000 1.0000 1.0000 
0.13610 1.0000 1.0000 1.0000 0.9865 0.9993 0.0000 0.9944 0.9963 0.7205 1.0000 1.0000 1.0000 
0.13620 1.0000 1.0000 1.0000 0.9865 0.9993 0.0000 0.9944 0.9963 0.7203 1.0000 1.0000 1.0000 
0.13630 1.0000 1.0000 1.0000 0.9865 0.9993 0.0000 0.9944 0.9963 0.7200 1.0000 1.0000 1.0000 
0.13640 1.0000 1.0000 1.0000 0.9865 0.9993 0.0000 0.9944 0.9963 0.7197 1.0000 1.0000 1.0000 
0.13650 1.0000 1.0000 1.0000 0.9865 0.9993 0.0000 0.9944 0.9963 0.7194 1.0000 1.0000 1.0000 
0.13660 1.0000 1.0000 1.0000 0.9865 0.9993 0.0000 0.9944 0.9963 0.7191 1.0000 1.0000 1.0000 
